level,sample_id,rmsd,min_dist,deltaE_change,deltaE_total_change,stiffness_resid,stiffness_total
0.01,50,0.0032687447028035854,2.6006568348010797,0.0035543441772460938,0.002002048892083782,1.0873728297586382,0.6124824891851098
0.01,51,0.00758386006845207,2.5874841817043843,0.005093216896057129,0.019572915240001865,0.6715863491791322,2.58086450215805
0.01,52,0.00792170273401098,2.5828715417064423,-0.005927324295043945,-0.08758851851909526,0.7482386671233717,11.056779263256542
0.01,53,0.007386213383288727,2.593433016325264,-0.004923582077026367,-0.047859525197509176,0.6665908255732157,6.479575218581029
0.01,54,0.004983187696974696,2.5982153717739958,-0.0007511377334594727,-0.014611466518079574,0.15073438512370105,2.932152551056872
0.01,55,0.006815610800600638,2.5874196851743445,-0.0014927387237548828,-0.029486562153924336,0.21901760053894695,4.326327165178766
0.01,56,0.006485644267446042,2.596272583730709,-0.0059282779693603516,-0.05566127173225333,0.9140615372811414,8.582227059790927
0.01,57,0.006854921673869349,2.6047805880574666,-0.003549337387084961,0.038031614990038605,0.5177794227197189,5.548074332492142
0.01,58,0.007410444015093144,2.595774978536742,0.004681110382080078,0.05936943959062897,0.6316909449077377,8.011590057182659
0.01,59,0.0075524611870701405,2.5912665435547866,-0.0037627220153808594,-0.021109884622811756,0.4982113674179038,2.7951000475119296
0.01,60,0.009029995934426644,2.5871714728072153,0.005564212799072266,-0.04535954173560234,0.6161921710129278,5.02320732644742
0.01,61,0.009541079595618155,2.5822038895666264,-0.04653644561767578,0.024935012858757405,4.877482170785805,2.6134372540198787
0.01,62,0.0056775715775590095,2.5863148425224853,-0.003940582275390625,-0.053485597305743385,0.6940612234579386,9.42050603415532
0.01,63,0.007635746145867418,2.5890231368272554,-0.0024663209915161133,-0.019418356181462357,0.32299672414475483,2.5430856147531657
0.01,64,0.007527163585677083,2.602371110729272,-0.004037618637084961,0.02532922571330217,0.5364063888245852,3.3650425455744575
0.01,65,0.0047099249245968824,2.5912462152023976,0.001696944236755371,0.02721659167547929,0.36029114347308006,5.778561677988685
0.01,66,0.006763221856505836,2.5940729417778514,0.006275057792663574,0.06182776663648532,0.9278207821361537,9.141762306231389
0.01,67,0.005826747855070186,2.6047805880574666,0.009339332580566406,0.07713117363108701,1.6028379488636564,13.237431162216978
0.01,68,0.008164627068403223,2.578488919825391,-0.008587241172790527,-0.09131287426822048,1.0517615931317676,11.183961435495029
0.01,69,0.006348059408411084,2.5816542236285582,0.0028252601623535156,-0.004493125432472491,0.44505887241856745,0.7077951139712345
0.01,70,0.009322126736562885,2.591854206312461,-0.0009462833404541016,0.0038868590841995756,0.10150938376997447,0.4169498220781195
0.01,71,0.005077725804260508,2.5919617666180326,-0.00193023681640625,-0.03863240640116041,0.3801380560538871,7.608210425373023
0.01,72,0.006060978740318506,2.594080142337507,-0.0042724609375,-0.031079262736943482,0.7049127080877173,5.127763034408905
0.01,73,0.006037285251916557,2.585715805772781,0.00030434131622314453,0.001523998339750698,0.050410292627225184,0.2524310639897128
0.01,74,0.005034060455702236,2.591322465599717,-0.0011739730834960938,-0.014900170307856689,0.23320599619861498,2.9598711495367134
0.01,75,0.006911382876753456,2.6047805880574666,0.0003445148468017578,0.015881289027540726,0.04984745498046981,2.2978453532009766
0.01,76,0.008025403252934578,2.5938090699524805,0.0055997371673583984,0.05752324307307819,0.697751501186036,7.167645196151879
0.01,77,0.004421028163891538,2.604130697694601,0.001919388771057129,0.02892842376637044,0.4341498628607736,6.543370160507339
0.01,78,0.008248147601905493,2.5959832108870646,-0.04332995414733887,0.011793749520878,5.253295192890189,1.429866448819781
0.01,79,0.006752553463822471,2.5920981065243245,0.0040988922119140625,0.0348832924135099,0.6070136628868348,5.1659409437334896
0.01,80,0.008645231760007453,2.5713793921172177,-0.007687807083129883,-0.09240010068910101,0.8892540184629192,10.687984226928505
0.01,81,0.005492157307591452,2.6047805880574666,0.0033559799194335938,0.06228729828509949,0.6110494895684871,11.34113514902492
0.01,82,0.0063583618539877285,2.595311294384601,0.0003304481506347656,0.03570800405061915,0.05197064247413362,5.615912537004231
0.01,83,0.007065707983840018,2.6047805880574666,-0.0003275871276855469,-0.010311566546157325,0.04636295873460543,1.4593819288514203
0.01,84,0.007548588307541012,2.5897026486815338,-0.004958510398864746,0.02201523736186617,0.6568791669180332,2.9164707975758897
0.01,85,0.007761573397257021,2.582123490774697,-0.004282832145690918,-0.02829344183657796,0.5517994775652695,3.6453229762121433
0.01,86,0.006744362669975964,2.5980887019332437,-0.0020818710327148438,-0.03154771697821768,0.30868313799060026,4.677642428492077
0.01,87,0.004142940532944734,2.6047805880574666,-0.0014486312866210938,0.0044101341146886314,0.34966258267565103,1.0644937043192317
0.01,88,0.009719858234932845,2.603949576281052,-0.010468602180480957,0.026112206013599912,1.0770323936266015,2.6864801299008167
0.01,89,0.004423134160958615,2.595897386562412,0.003297090530395508,0.020329280798981025,0.745419517114746,4.5961257468561865
0.01,90,0.00643162935054405,2.602718567036818,0.0004101991653442383,0.0714535109626059,0.06377842114137681,11.109705965341684
0.01,91,0.006742095875944912,2.6041957244565412,-0.0034110546112060547,-0.022424341696930496,0.505933862995977,3.326019402503335
0.01,92,0.00537933974143484,2.5948866985402312,-0.0005440711975097656,-0.008645122302403694,0.10114088785265023,1.607097286645399
0.01,93,0.007031516754492009,2.5879620193388173,-0.0012729167938232422,-0.02229376065244895,0.18103018712286406,3.1705478961145643
0.01,94,0.0046497525199080975,2.5942331036611423,4.291534423828125e-05,-0.019694635050720753,0.009229597501057858,4.235630813983626
0.01,95,0.00819500735302389,2.587965592158378,-0.005095362663269043,-0.04767394016495268,0.6217642576475415,5.817437143282293
0.01,96,0.005812215158609499,2.6030498792448737,-0.00609898567199707,-0.06247805538267273,1.0493392803882673,10.749439529974289
0.01,97,0.00644103275911197,2.589149095352624,0.0027637481689453125,-0.021805520451679522,0.4290846316587206,3.3854074753511836
0.01,98,0.007796889959029027,2.5924784668066825,-0.0006464719772338867,-0.015787570380095466,0.08291408249070557,2.024854841232304
0.01,99,0.0059335393442987655,2.5974773520538985,0.004528403282165527,0.06176672320715574,0.7631875377242823,10.409760452082319
0.01,100,0.00728718333910605,2.601743050044711,-0.002000093460083008,0.03437880905111163,0.27446728962474104,4.71770881166399
0.01,101,0.008980836374208967,2.599604897974674,0.017928361892700195,0.16337625490956667,1.9962908960446712,18.191652547946223
0.01,102,0.008796426123779556,2.6047805880574666,0.006866335868835449,0.05602316178423005,0.7805824515792323,6.368854918565337
0.01,103,0.01041804019014204,2.5876532453250025,-0.015174150466918945,-0.17615749189945307,1.4565263897980856,16.908889645687893
0.01,104,0.006710975722722386,2.593008752962643,-0.00464940071105957,-0.02661357753924583,0.6928054731769296,3.965679304893942
0.01,105,0.007142926121653676,2.5953266752142388,0.006532907485961914,0.07275616590012582,0.9145982157308754,10.185764861765344
0.01,106,0.007228675703496889,2.601922956785076,0.012952446937561035,0.07279331756844218,1.791814637817444,10.070076533275415
0.01,107,0.008747398644034735,2.598978333462298,0.002018451690673828,0.017272071981365985,0.23074879433445117,1.9745381094692223
0.01,108,0.006871737630257511,2.5858699880954217,-0.008441686630249023,-0.09357707738899167,1.2284646307039926,13.617673203492922
0.01,109,0.006124210516246718,2.602987713971728,0.0014206171035766602,0.03444788688396613,0.23196738580555837,5.624869816702163
0.01,110,0.010186655801228413,2.596361102958069,0.0062367916107177734,-0.07022621722045123,0.6122511383928056,6.893942289871287
0.01,111,0.00807306101289054,2.5907526492988833,0.01648116111755371,0.12459660277806357,2.0415008744809016,15.43362580551736
0.01,112,0.006974836702177901,2.5930534115730883,-0.002480149269104004,-0.021056515749298264,0.35558528106178805,3.0189259832740376
0.01,113,0.004451344076897681,2.603103573808603,0.002827167510986328,0.035651583031665844,0.6351267082810398,8.009172603999835
0.01,114,0.007647707697687159,2.599597300158751,0.008542180061340332,0.00787645391229072,1.1169595385979099,1.0299104285422336
0.01,115,0.006090886533465626,2.599362713902173,-0.0033833980560302734,-0.02967787563071497,0.555485320148489,4.872505088980649
0.01,116,0.006213874117578291,2.600544074104679,-0.0062847137451171875,-0.06786062931377687,1.0114002353762688,10.92082459826591
0.01,117,0.007206830601310432,2.5915528353082147,-0.007883548736572266,0.004557754148580074,1.0938995479009572,0.6324214347082515
0.01,118,0.008283985285262164,2.5879405858044855,0.01676774024963379,0.06568026933886659,2.024115165856809,7.928583535235964
0.01,119,0.007768552559377235,2.5806178853229733,-0.005213737487792969,-0.06974822720369485,0.6711337083636758,8.978278343435216
0.01,120,0.008917595010063522,2.5793183494374725,-0.01131296157836914,-0.14932575607328777,1.2686112753048826,16.745070381058277
0.01,121,0.009413120318521625,2.5804022682795056,-0.003924727439880371,-0.07921531918500924,0.41694223669466157,8.415415558764511
0.01,122,0.006809145282028125,2.596223467126325,-0.003681182861328125,-0.03706978945870097,0.5406233394731847,5.444117862566683
0.01,123,0.008545263252160748,2.6025565138087634,0.0032445192337036133,0.040360573072276126,0.3796862820912167,4.723151514620756
0.01,124,0.006749389981761932,2.5863048260892114,-0.00837397575378418,-0.10957919954283014,1.240701126533238,16.23542273285925
0.01,125,0.009029660725328863,2.598686464315712,-0.00861048698425293,-0.04662495844839104,0.9535781294749957,5.1635338100361405
0.01,126,0.008776438671550639,2.6023979963356543,-0.002527475357055664,-0.02077107834647138,0.2879841643796395,2.3666864344192478
0.01,127,0.007461574276980987,2.595124940542265,-0.003922700881958008,-0.046354701980684525,0.525720275151528,6.212456012625798
0.01,128,0.007021990033453022,2.598842746017627,0.004662990570068359,0.003365119255652877,0.6640554241537938,0.47922586611791296
0.01,129,0.008193109027656686,2.583118751249844,0.004197955131530762,0.034365562656728826,0.5123763295911393,4.194447131207984
0.01,130,0.009378424333958881,2.5979200002797027,0.006889224052429199,-0.015008699902701334,0.7345822503982474,1.6003434445118314
0.01,131,0.006888852063242023,2.5933832148200087,-0.0037102699279785156,0.03567215511752967,0.5385904493109979,5.17824374657012
0.01,132,0.0067794771028859046,2.5866299056220656,0.0003364086151123047,-0.010297452570948714,0.04962161683075844,1.5189154583272018
0.01,133,0.0068340620945435155,2.600845853064596,-0.004703164100646973,-0.051688860835372635,0.6881945226108049,7.563416913733093
0.01,134,0.009348044461317404,2.6040457977617177,-0.04069972038269043,-0.004240129992964754,4.35382186628525,0.45358470539058604
0.01,135,0.006187484929360094,2.5901066595891455,0.005468130111694336,0.06451675012879313,0.8837403523599122,10.42697491231957
0.01,136,0.005418911721155877,2.598943000360535,0.0006983280181884766,-0.015783128254295082,0.12886868325648237,2.9126011026672476
0.01,137,0.008806660393198865,2.5962042661326468,0.0016520023345947266,0.08806529147167774,0.18758556147691596,9.999850969578443
0.01,138,0.0063065802676907845,2.6017502475023946,0.0012760162353515625,0.05032370254356752,0.20233092756921148,7.9795547519438825
0.01,139,0.008691932224655785,2.6047805880574666,0.0015366077423095703,0.09369809976950197,0.1767855181786605,10.779893048833866
0.01,140,0.007400745212411439,2.5913656235532785,-0.006569027900695801,-0.022507061685053495,0.8876170861387304,3.041188561296228
0.01,141,0.007560798891186669,2.6000189259760806,0.010201215744018555,0.09805334690160179,1.349224584707539,12.96864898971176
0.01,142,0.006991390538269499,2.596249683458849,0.007996082305908203,0.09017483153829842,1.1437041404194515,12.897982317637542
0.01,143,0.006820993444591287,2.592907609477805,0.005468606948852539,0.06025279359026485,0.8017317408784311,8.833433733621655
0.01,144,0.006054853722433256,2.59902130358672,-0.00020051002502441406,0.012006864552379619,0.03311558531654095,1.983014801479702
0.01,145,0.007084972206610116,2.586615838796108,-0.0011121034622192383,-0.01672397253823188,0.1569665243261888,2.360485270870759
0.01,146,0.008511773842387979,2.5780652840893437,-0.015797734260559082,-0.09636770859991503,1.8559861379172906,11.321695146552326
0.01,147,0.00624827622570547,2.6047805880574666,0.0031616687774658203,-0.019161030878223996,0.5060065629715095,3.0666107236737274
0.01,148,0.006097099061199215,2.5899340409710065,-0.0029036998748779297,-0.02872573536752396,0.47624285676388733,4.711377505792732
0.01,149,0.009163136948176465,2.594769122805763,-0.006619572639465332,0.007050023694010636,0.7224133696684166,0.769389755264287
0.01,150,0.005684165843082239,2.601576987657126,-0.003186941146850586,-0.005390907560516786,0.560669979523762,0.9484078595415447
0.01,151,0.0079369220449345,2.5907462566189032,-0.006638288497924805,-0.12466678885634853,0.8363807103487292,15.707195831148844
0.01,152,0.009117961470145848,2.6047805880574666,-0.007345318794250488,-0.042899679851762164,0.805587829944295,4.704963932149184
0.01,153,0.007336040830648039,2.6047805880574666,0.009143352508544922,0.07337157287853074,1.2463606350644085,10.001521879758862
0.01,154,0.006518921583172049,2.5957533630839458,-0.004421353340148926,-0.0338965583493078,0.6782338587355019,5.199718683042362
0.01,155,0.0106812038465133,2.586363801475103,-0.04664766788482666,-0.027586080043524325,4.36726688818452,2.5826751778105366
0.01,156,0.006068548139196815,2.5950682418890834,0.00011324882507324219,-0.005882190321492987,0.018661601173065905,0.969291202206976
0.01,157,0.010165878359536444,2.5957020705696676,-0.003214120864868164,-0.08965973739457726,0.31616755101668614,8.819674426899761
0.01,158,0.007400312804691833,2.593933078578373,-0.007934808731079102,0.027506599919249586,1.072226126177855,3.7169509783167913
0.01,159,0.006544129014190366,2.6001326431708005,0.010788559913635254,0.09009969104959768,1.648586067029121,13.768018762195009
0.01,160,0.00918778751026249,2.598244881756434,0.012742996215820312,0.03616044338774417,1.3869493827090318,3.935707410228416
0.01,161,0.004922755262026463,2.59505302868603,0.0051004886627197266,0.04685627318414762,1.0361044559871333,9.518302391668996
0.01,162,0.007300745557150497,2.592604187287343,-0.005895137786865234,-0.06633041439167199,0.8074706536089891,9.085430230712074
0.01,163,0.008351461029895625,2.592224498713632,-0.005211949348449707,-0.017921657608390915,0.6240763538011558,2.1459308190790773
0.01,164,0.006501867303244495,2.587688285367938,0.004797220230102539,0.04008676335702074,0.7378219219744272,6.16542317574169
0.01,165,0.00540307969909817,2.5980233033917304,0.0019502639770507812,0.023570033905908023,0.36095413831787465,4.362333191169123
0.01,166,0.007152250921267588,2.591020993380961,-0.0013577938079833984,-0.018629153707544484,0.18984146710316446,2.6046560603948796
0.01,167,0.008191194195991574,2.6003378531137864,-0.0029213428497314453,0.06490225123456247,0.35664431581429573,7.923417475112836
0.01,168,0.0060467648093461964,2.600092453482334,0.0055119991302490234,0.026393208884190975,0.9115616869585185,4.364847933790355
0.01,169,0.008868337409883287,2.582190727864685,0.0009087324142456055,0.00791288475026693,0.10246930988810504,0.8922624821929355
0.01,170,0.008500063513903214,2.6014785828440417,-0.003187894821166992,-0.027104540696832782,0.3750436471389514,3.1887456667234275
0.01,171,0.006325018140321082,2.599826665697162,0.007231235504150391,0.09506223626226681,1.1432750616242984,15.029559465807491
0.01,172,0.004460782509366217,2.6047805880574666,0.0005545616149902344,0.011390690733221843,0.12431935738311212,2.553518515934152
0.01,173,0.010153553536284778,2.5845404197412156,-0.00035381317138671875,-0.08339865843985755,0.03484624078873772,8.213740947129867
0.01,174,0.008203839226004836,2.6001901761086343,-0.008653759956359863,-0.09390528188105635,1.0548427044899724,11.446504410202467
0.01,175,0.009189052507270123,2.5972661121489398,0.0010483264923095703,0.03462564050762293,0.11408428578247469,3.768140456290579
0.01,176,0.006090437215169057,2.6005686468279534,0.004664182662963867,0.06709999058937527,0.7658206624882513,11.017269896856284
0.01,177,0.007693630198794845,2.5833118736593237,-0.006261587142944336,-0.09980016779464586,0.8138664039149127,12.971791627088976
0.01,178,0.006474928876351455,2.5925479579549595,-0.0022706985473632812,-0.03956474333232518,0.3506908864522992,6.110452189958176
0.01,179,0.005310130758056591,2.6017348383107364,0.006365776062011719,0.07852171860547084,1.198798363364874,14.787153496425073
0.01,180,0.0058912430780367255,2.5909723060036405,-0.0082627534866333,-0.05382870899549142,1.4025483887157628,9.137071460549885
0.01,181,0.010014151335714734,2.5964254519197114,-0.0006346702575683594,0.025486805734616865,0.06337733835765538,2.5450789468020165
0.01,182,0.0055573306330406235,2.597918365186558,-0.0033071041107177734,-0.0379055021464235,0.5950886008213503,6.820811042096299
0.01,183,0.007199391930218876,2.5935710719675495,0.011661767959594727,0.11402316455655855,1.6198267954610697,15.837888208024259
0.01,184,0.006604516038180234,2.585877103025714,0.00594937801361084,0.001862659001494021,0.9008045372617633,0.28202808362128623
0.01,185,0.007171380502586257,2.5912796601243353,-0.0008528232574462891,-0.014058824879094153,0.11892037483420806,1.9604070477119484
0.01,186,0.007299849939457561,2.5987296487911378,-0.006533384323120117,-0.05752451176730703,0.8950025517381528,7.880232093042392
0.01,187,0.009747671108496923,2.603920416405505,0.005517840385437012,-0.051410717635277804,0.566067558498889,5.274153904358111
0.01,188,0.008033291655142775,2.587307090564467,-0.0009992122650146484,-0.07366546977349882,0.12438391482711449,9.170023065991815
0.01,189,0.006163352504039973,2.5899391519758277,-0.006178736686706543,-0.06387810935967957,1.0024960737936839,10.36418236954783
0.01,190,0.010200250455009097,2.5817254670164322,-0.04300999641418457,0.05876453591366135,4.2165627798936445,5.76108755102219
0.01,191,0.005429915695112537,2.5952869390130693,0.0010292530059814453,-0.029105660290010712,0.1895522994782175,5.360241654618817
0.01,192,0.007250749681200231,2.5900914216248254,0.004807472229003906,0.03279614556374421,0.6630310575289527,4.523138572660724
0.01,193,0.005124078103110876,2.596252891648628,0.005602598190307617,0.04797402998152729,1.0933865717047182,9.362470480768394
0.01,194,0.005510302486974606,2.5909296301979055,-0.0049479007720947266,-0.06346660463644327,0.8979363263252246,11.517807740403953
0.01,195,0.00637328529126081,2.5927935748406594,-0.0004233121871948242,-0.06584138198183026,0.06641977690458628,10.330838644884361
0.01,196,0.004417183161245869,2.602011716970905,0.0010690689086914062,-0.0027732259651833736,0.2420250348844205,0.6278267991045189
0.01,197,0.006219538721994751,2.600467690269632,-0.005893826484680176,-0.024744048546828983,0.9476308048115003,3.9784378959365965
0.01,198,0.0077413286709092305,2.5949686319929657,0.0037050247192382812,0.016349742161114778,0.478603205824501,2.1120072349536967
0.01,199,0.008416513705183544,2.5988370416914486,0.01847243309020996,0.16024896193321767,2.194784412794718,19.039826648713692
0.02,0,0.009454939536817598,2.5953335737066885,-7.104873657226562e-05,0.06938642472791091,0.007514456998439955,7.3386428816091005
0.02,1,0.013266978096400525,2.5702984671146756,-0.0044097900390625,-0.1312176607424068,0.33238843141370106,9.890546271272397
0.02,2,0.014564379400993059,2.6006853519411197,-0.013094186782836914,-0.02374150423861414,0.8990555946341318,1.6301075099015443
0.02,3,0.013354964579710757,2.571716469591527,0.007934331893920898,-0.026739727952405264,0.5941110398731392,2.002231289555722
0.02,4,0.015075226957660972,2.586400124584716,-0.03972911834716797,-0.05098287359811039,2.6353910596999874,3.381897582125738
0.02,5,0.008989556541325492,2.6032502053640103,0.002992391586303711,0.03755808462883883,0.33287421604697853,4.17796856343049
0.02,6,0.013167375513972356,2.593002467869691,0.00931239128112793,-0.019192283749197868,0.7072321489765542,1.4575633336219715
0.02,7,0.01510265657905277,2.5799721096419668,0.0019425153732299805,-0.018769350878376185,0.12862077364085928,1.2427847233452347
0.02,8,0.013440369334837497,2.5781222704494664,0.0003972053527832031,-0.012071640346700522,0.02955315757236262,0.8981628440381305
0.02,9,0.01032337459632183,2.5938776096788048,-0.006064653396606445,0.0280322420230913,0.5874681132628136,2.7154145925382824
0.02,10,0.023318582924645094,2.6047805880574666,-0.03309285640716553,0.03525308577926599,1.4191624128321338,1.5118022348608278
0.02,11,0.01635109487066487,2.5856281610467744,-0.016324996948242188,-0.07650089505887492,0.9984039036756184,4.678640523095701
0.02,12,0.015605483682725099,2.567815391430943,-0.0394359827041626,0.129451756205359,2.5270593020975887,8.29527356134812
0.02,13,0.01355288509798753,2.5896347282328835,0.0007843971252441406,-0.1707045777973352,0.057876763476775575,12.595441971442902
0.02,14,0.010705498639328626,2.577807511848535,-0.045217156410217285,0.013809310039184272,4.223731928198442,1.2899268408155433
0.02,15,0.018086571051870007,2.5713605518021083,-0.007868051528930664,-0.14986793881698426,0.43502173553881957,8.286144365738641
0.02,16,0.011168449088099032,2.56046759906394,0.0010113716125488281,-0.053484251977275694,0.09055613761328185,4.788870106796465
0.02,17,0.014254977054682719,2.5757993245581186,0.018105149269104004,0.029693433887352436,1.2700931891824065,2.083022215570542
0.02,18,0.013848406439334092,2.583867367797855,-0.005698084831237793,-0.10443103622247484,0.4114614093830559,7.5410146777506375
0.02,19,0.013637028234867154,2.5638738673321195,-0.04761397838592529,-0.09570486501746768,3.4915215812332097,7.018014729394596
0.02,20,0.012622391503300818,2.5735979663916244,0.0077972412109375,0.04739569142396007,0.6177308958368534,3.7548899835317155
0.02,21,0.011588548802511194,2.579761718473238,-0.014458060264587402,-0.16337210231113902,1.2476161175120044,14.097718799418347
0.02,22,0.008225401346125689,2.5862841148374516,-0.007304072380065918,-0.10784571702918655,0.8879897858730342,13.111301502629267
0.02,23,0.007010873007227718,2.5913106030219555,-0.0007212162017822266,-0.023049314982823994,0.10287109765626952,3.2876526160239625
0.02,24,0.015466878114129763,2.5567499932281788,-0.05464279651641846,-0.06728778928810045,3.5328911311778906,4.350444142094176
0.02,25,0.012020072917816014,2.574411100674816,-0.0057675838470458984,-0.04320660267332057,0.4798293559847921,3.594537484816772
0.02,26,0.013194165594490315,2.580221154197582,-0.012144327163696289,0.05698998117811946,0.9204316162870941,4.319331963054762
0.02,27,0.010817283446806233,2.5860046899655305,0.012375354766845703,0.0540672208618504,1.1440353604212419,4.9982253980608755
0.02,28,0.0115334139096692,2.576624930385863,-0.011523008346557617,-0.15352969475168401,0.9990977898484282,13.31173024345985
0.02,29,0.012769526719179651,2.5657175562112613,0.0017805099487304688,-0.04395762492708786,0.13943429446419245,3.442384819248165
